dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,21.939024,26.038125,26.689992,8.228493,-5.000000,0.000000,0.000000
0.050000,22.337948,26.038125,27.088916,7.978493,-5.000000,-0.000000,0.000000
0.050000,22.724373,26.038125,27.475341,7.728493,-5.000000,0.000000,0.000000
0.050000,23.098298,26.038125,27.849266,7.478493,-5.000000,0.000000,0.000000
0.050000,23.459722,26.038125,28.210690,7.228493,-5.000000,0.000000,0.000000
0.050000,23.808647,26.038125,28.559615,6.978493,-5.000000,0.000000,0.000000
0.050000,24.162226,26.036801,28.913196,7.071625,1.862634,137.252689,6.266605
0.050000,24.531584,26.022817,29.282819,7.392453,6.416561,91.078535,6.222557
0.050000,24.897117,25.991120,29.649724,7.338093,-1.087199,-150.075202,6.169072
0.050000,25.259010,25.938146,30.015473,7.314992,-0.462023,12.503508,6.104640
0.050000,25.616684,25.859693,30.381651,7.323550,0.171163,12.663726,6.027729
0.050000,25.968096,25.751140,30.749446,7.355915,0.647290,9.522541,5.937185
0.050000,26.308845,25.608254,31.118941,7.389902,0.679749,0.649185,5.832922
0.050000,26.631576,25.428821,31.488199,7.385153,-0.094981,-15.494602,5.716808
0.050000,26.926606,25.214807,31.852678,7.289571,-1.911639,-36.333150,5.593233
0.050000,27.184447,24.973628,32.205735,7.061146,-4.568499,-53.137212,5.468622
0.050000,27.399196,24.716952,32.540398,6.693270,-7.357518,-55.780379,5.349719
0.050000,27.570391,24.457346,32.851370,6.219431,-9.476790,-42.385435,5.241641
0.050000,27.702194,24.205101,33.135974,5.692084,-10.546937,-21.402940,5.146965
0.050000,27.801109,23.966964,33.393837,5.157256,-10.696557,-2.992407,5.066042
0.050000,27.873955,23.746534,33.625992,4.643101,-10.283104,8.269066,4.997866
0.050000,27.926772,23.545274,33.834068,4.161510,-9.631822,13.025642,4.940860
0.050000,27.964478,23.363430,34.019779,3.714233,-8.945531,13.725819,4.893366
0.050000,27.990918,23.200655,34.184687,3.298165,-8.321355,12.483511,4.853877
0.050000,28.009042,23.056362,34.330114,2.908536,-7.792595,10.575214,4.821118
0.050000,28.021100,22.929912,34.457138,2.540469,-7.361326,8.625379,4.794047
0.050000,28.028809,22.820704,34.566618,2.189609,-7.017208,6.882344,4.771836
0.050000,28.033473,22.728207,34.659232,1.852275,-6.746685,5.410468,4.753832
0.050000,28.036085,22.651981,34.735503,1.525430,-6.536899,4.195725,4.739530
0.050000,28.037389,22.591666,34.795832,1.206577,-6.377058,3.196808,4.728544
0.050000,28.037933,22.546987,34.840514,0.893642,-6.258695,2.367259,4.720590
0.050000,28.038098,22.517744,34.869758,0.584867,-6.175502,1.663858,4.715466
0.050000,28.038124,22.503481,34.884021,0.285268,-5.991988,3.670281,4.712991
0.050000,28.038125,22.500000,34.887502,0.069619,-4.312979,33.580198,4.712389
0.050000,28.038125,22.500000,34.887502,0.000000,-1.392374,58.412094,4.712389
