dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,9.803385,10.039829,20.607497,1.420559,-4.453700,-1.010710,6.265616
0.050000,9.863171,10.038943,20.667289,1.195845,-4.494275,-0.811502,6.271112
0.050000,9.911645,10.038464,20.715765,0.969528,-4.526356,-0.641615,6.275468
0.050000,9.948743,10.038238,20.752864,0.741975,-4.551054,-0.493974,6.278742
0.050000,9.974418,10.038153,20.778540,0.513515,-4.569203,-0.362964,6.280980
0.050000,9.989731,10.038130,20.793852,0.306249,-4.145313,8.477794,6.282303
0.050000,9.997189,10.038125,20.801310,0.149161,-3.141770,20.070868,6.282944
0.050000,9.999656,10.038125,20.803777,0.049341,-1.996402,22.907351,6.283156
0.050000,10.000000,10.038125,20.804121,0.006883,-0.849156,22.944915,6.283185
0.050000,10.000000,10.038125,20.804121,0.000000,-0.137655,14.230026,6.283185
