dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,11.512553,25.589372,26.534647,9.772050,-1.434686,2.049607,0.228967
0.050000,11.987010,25.691352,27.019941,9.705864,-1.323713,2.219465,0.194947
0.050000,12.461553,25.777303,27.502205,9.645285,-1.211598,2.242308,0.163849
0.050000,12.935716,25.848690,27.981711,9.590130,-1.103101,2.169945,0.135411
0.050000,13.409162,25.906844,28.458715,9.540078,-1.001040,2.041206,0.109385
0.050000,13.881653,25.952963,28.933452,9.494734,-0.906868,1.883440,0.085546
0.050000,14.353027,25.988130,29.406136,9.453678,-0.821122,1.714922,0.063686
0.050000,14.823177,26.013315,29.876960,9.416490,-0.743760,1.547238,0.043619
0.050000,15.292040,26.029392,30.346099,9.382770,-0.674398,1.387238,0.025177
0.050000,15.759583,26.037145,30.813706,9.352147,-0.612468,1.238609,0.008211
0.050000,16.218030,26.038125,31.272154,9.168946,-3.664010,-61.030841,0.000000
0.050000,16.668030,26.038125,31.722154,9.000000,-3.378925,5.701702,0.000000
0.050000,17.118030,26.038125,32.172154,9.000000,-0.000000,67.578496,0.000000
0.050000,17.568030,26.038125,32.622154,9.000000,-0.000000,-0.000000,0.000000
0.050000,18.018030,26.038125,33.072154,9.000000,0.000000,0.000000,0.000000
0.050000,18.468030,26.038125,33.522154,9.000000,-0.000000,-0.000000,0.000000
0.050000,18.918030,26.038125,33.972154,9.000000,0.000000,0.000000,0.000000
0.050000,19.368030,26.038125,34.422154,9.000000,0.000000,0.000000,0.000000
0.050000,19.818030,26.038125,34.872154,9.000000,0.000000,0.000000,0.000000
0.050000,20.267617,26.038125,35.321741,8.991745,-0.165092,-3.301833,0.000000
0.050000,20.713254,26.038125,35.767378,8.912736,-1.580183,-28.301833,0.000000
0.050000,21.149103,26.038125,36.203227,8.716982,-3.915092,-46.698167,0.000000
0.050000,21.572452,26.038125,36.626576,8.466982,-5.000000,-21.698167,0.000000
0.050000,21.983301,26.038125,37.037425,8.216982,-5.000000,0.000000,0.000000
0.050000,22.381650,26.038125,37.435774,7.966982,-5.000000,0.000000,0.000000
0.050000,22.767499,26.038125,37.821623,7.716982,-5.000000,-0.000000,0.000000
0.050000,23.140848,26.038125,38.194972,7.466982,-5.000000,0.000000,0.000000
0.050000,23.501657,26.038125,38.555781,7.216172,-5.016200,-0.323997,6.283173
0.050000,23.858880,26.036945,38.913006,7.144505,-1.433336,71.657280,6.274622
0.050000,24.215661,26.030629,39.269843,7.136732,-0.155460,25.557513,6.254400
0.050000,24.572011,26.014999,39.626535,7.133854,-0.057567,1.957863,6.222266
0.050000,24.928307,25.985610,39.984042,7.150129,0.325513,7.661603,6.177293
0.050000,25.284906,25.937424,40.343881,7.196792,0.933261,12.154951,6.118010
0.050000,25.641517,25.864569,40.707858,7.279538,1.654914,14.433061,6.042668
0.050000,25.996155,25.760447,41.077465,7.392145,2.252146,11.944653,5.949817
0.050000,26.343676,25.618688,41.452787,7.506440,2.285886,0.674795,5.839364
0.050000,26.674624,25.435527,41.831039,7.565040,1.172016,-22.277410,5.713993
0.050000,26.976107,25.213129,42.205677,7.492743,-1.445940,-52.359121,5.580031
0.050000,27.235885,24.961313,42.567472,7.235904,-5.136785,-73.816885,5.446410
0.050000,27.447455,24.695035,42.907568,6.801928,-8.679513,-70.854566,5.321696
0.050000,27.611879,24.429055,43.220267,6.253979,-10.958984,-45.589416,5.211393
0.050000,27.735505,24.174069,43.503642,5.667500,-11.729586,-15.412051,5.117348
0.050000,27.826496,23.936086,43.758427,5.095689,-11.436216,5.867400,5.038840
0.050000,27.892522,23.717677,43.986598,4.563421,-10.645372,15.816890,4.973952
0.050000,27.939876,23.519436,44.190416,4.076357,-9.741269,18.082064,4.920497
0.050000,27.973416,23.341016,44.371961,3.630907,-8.908995,16.645481,4.876465
0.050000,27.996796,23.181703,44.532980,3.220385,-8.210445,13.970981,4.840170
0.050000,28.012749,23.040708,44.674875,2.837905,-7.649602,11.216862,4.810259
0.050000,28.023322,22.917287,44.798748,2.477446,-7.209179,8.808471,4.785670
0.050000,28.030056,22.810796,44.905452,2.134079,-6.867332,6.836937,4.765579
0.050000,28.034116,22.720694,44.995645,1.803876,-6.604070,5.265238,4.749352
0.050000,28.036378,22.646542,45.069832,1.483722,-6.403085,4.019704,4.736504
0.050000,28.037501,22.587996,45.128388,1.171131,-6.251809,3.025522,4.726671
0.050000,28.037964,22.544794,45.171592,0.864086,-6.140903,2.218111,4.719586
0.050000,28.038103,22.516750,45.199638,0.560903,-6.063671,1.544645,4.715063
0.050000,28.038124,22.503249,45.213138,0.270015,-5.817759,4.918234,4.712906
0.050000,28.038125,22.500000,45.216387,0.064980,-4.100700,34.341176,4.712389
0.050000,28.038125,22.500000,45.216387,0.000000,-1.299591,56.022190,4.712389
