0.001533, 0.061335, 50
0.009120, 0.151726, 50
0.026195, 0.341499, 50
0.056570, 0.607497, 50
0.102177, 0.912153, 50
0.163069, 1.217832, 50
0.239307, 1.524762, 50
0.330960, 1.833053, 50
0.438093, 2.142660, 50
0.560758, 2.453318, 50
0.698983, 2.764486, 50
0.852747, 3.075279, 50
1.021967, 3.384414, 50
1.206477, 3.690183, 50
1.406000, 3.990473, 50
1.620143, 4.282858, 50
1.848382, 4.564773, 50
2.090070, 4.833764, 50
2.344459, 5.087776, 50
2.610730, 5.325421, 50
2.888037, 5.546140, 50
3.175548, 5.750230, 50
3.472483, 5.938704, 50
3.778134, 6.113018, 50
4.091872, 6.274749, 50
4.413135, 6.425269, 50
4.741408, 6.565464, 50
5.074591, 6.663659, 50
5.409118, 6.690527, 50
5.741341, 6.644473, 50
6.066288, 6.498934, 50
6.379520, 6.264643, 50
6.678317, 5.975927, 50
6.960383, 5.641322, 50
7.225005, 5.292453, 50
7.472706, 4.954014, 50
7.704056, 4.626998, 50
7.919698, 4.312838, 50
8.120354, 4.013118, 50
8.306816, 3.729247, 50
8.479923, 3.462133, 50
8.640519, 3.211934, 50
8.789417, 2.977941, 50
8.927348, 2.758635, 50
9.054942, 2.551867, 50
9.172699, 2.355140, 50
9.280993, 2.165892, 50
9.380080, 1.981739, 50
9.470112, 1.800628, 50
9.551158, 1.620922, 50
9.623228, 1.441410, 50
9.686292, 1.261269, 50
9.740292, 1.080009, 50
9.785163, 0.897409, 50
9.820835, 0.713453, 50
9.847249, 0.528276, 50
9.864554, 0.346097, 50
9.874086, 0.190638, 50
9.878169, 0.081674, 50
9.879141, 0.019427, 50
9.879141, 0.000000, 50
