0.001529, 0.061176, 50
0.006204, 0.093493, 50
0.016713, 0.210182, 50
0.035366, 0.373055, 50
0.063273, 0.558150, 50
0.100351, 0.741560, 50
0.146491, 0.922791, 50
0.201562, 1.101424, 50
0.265420, 1.277164, 50
0.337916, 1.449904, 50
0.418906, 1.619811, 50
0.508278, 1.787436, 50
0.605970, 1.953836, 50
0.712005, 2.120702, 50
0.826527, 2.290444, 50
0.949837, 2.466197, 50
1.082421, 2.651685, 50
1.224966, 2.850906, 50
1.378349, 3.067643, 50
1.543593, 3.304890, 50
1.721810, 3.564340, 50
1.914116, 3.846112, 50
2.121557, 4.148828, 50
2.345057, 4.469997, 50
2.585388, 4.806617, 50
2.843177, 5.155776, 50
3.118935, 5.515167, 50
3.413106, 5.883423, 50
3.724656, 6.230992, 50
4.050962, 6.526136, 50
4.388847, 6.757685, 50
4.733412, 6.891299, 50
5.079906, 6.929882, 50
5.424954, 6.900967, 50
5.765440, 6.809728, 50
6.099749, 6.686179, 50
6.427425, 6.553514, 50
6.747931, 6.410113, 50
7.060605, 6.253491, 50
7.364639, 6.080675, 50
7.659076, 5.888744, 50
7.942849, 5.675452, 50
8.214838, 5.439776, 50
8.473950, 5.182237, 50
8.719194, 4.904887, 50
8.949742, 4.610958, 50
9.164958, 4.304325, 50
9.364405, 3.988945, 50
9.547825, 3.668403, 50
9.715108, 3.345652, 50
9.866254, 3.022911, 50
10.001339, 2.701699, 50
10.120485, 2.382935, 50
10.223838, 2.067062, 50
10.311547, 1.754170, 50
10.383752, 1.444099, 50
10.440578, 1.136519, 50
10.482127, 0.830992, 50
10.508969, 0.536829, 50
10.523533, 0.291272, 50
10.529621, 0.121765, 50
10.531020, 0.027983, 50
10.531020, 0.000000, 50
