0.001529, 0.061176, 50
0.009090, 0.151213, 50
0.026110, 0.340406, 50
0.056399, 0.605767, 50
0.101903, 0.910080, 50
0.162707, 1.216076, 50
0.238919, 1.524246, 50
0.330669, 1.835008, 50
0.438102, 2.148655, 50
0.561367, 2.465292, 50
0.700604, 2.784749, 50
0.855928, 3.106475, 50
1.027398, 3.429409, 50
1.214991, 3.751860, 50
1.418562, 4.071420, 50
1.637810, 4.384957, 50
1.872248, 4.688754, 50
2.121189, 4.978824, 50
2.383759, 5.251396, 50
2.658933, 5.503490, 50
2.945605, 5.733424, 50
3.242659, 5.941082, 50
3.549051, 6.127844, 50
3.863860, 6.296191, 50
4.186316, 6.449118, 50
4.515792, 6.589520, 50
4.851777, 6.719696, 50
5.193827, 6.840998, 50
5.539917, 6.921795, 50
5.886548, 6.932631, 50
6.229987, 6.868778, 50
6.565157, 6.703393, 50
6.887629, 6.449452, 50
7.194660, 6.140614, 50
7.484040, 5.787600, 50
7.755119, 5.421587, 50
8.008354, 5.064686, 50
8.244280, 4.718528, 50
8.463561, 4.385611, 50
8.667007, 4.068920, 50
8.855576, 3.771384, 50
9.030339, 3.495258, 50
9.192417, 3.241562, 50
9.342905, 3.009769, 50
9.482796, 2.797815, 50
9.612919, 2.602456, 50
9.733909, 2.419803, 50
9.846204, 2.245892, 50
9.950060, 2.077128, 50
10.045588, 1.910557, 50
10.132786, 1.743959, 50
10.211577, 1.575817, 50
10.281837, 1.405213, 50
10.343423, 1.231706, 50
10.396183, 1.055209, 50
10.439977, 0.875883, 50
10.474680, 0.694061, 50
10.500189, 0.510182, 50
10.516730, 0.330818, 50
10.525726, 0.179905, 50
10.529490, 0.075294, 50
10.530356, 0.017311, 50
10.530356, 0.000000, 50
