dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,12.389210,3.345569,27.423371,8.293268,1.327124,-2.232108,6.088238
0.050000,12.800224,3.271139,27.841070,8.353990,1.214451,-2.253456,6.119336
0.050000,13.216004,3.208554,28.261534,8.409264,1.105475,-2.179520,6.147775
0.050000,13.635821,3.156997,28.684504,8.459415,1.003011,-2.049277,6.173800
0.050000,14.059052,3.115694,29.109746,8.504840,0.908503,-1.890166,6.197639
0.050000,14.485166,3.083911,29.537044,8.545964,0.822478,-1.720494,6.219499
0.050000,14.913713,3.060960,29.966205,8.583208,0.744887,-1.551822,6.239566
0.050000,15.344309,3.046200,30.397054,8.616975,0.675337,-1.391006,6.258008
0.050000,15.776631,3.039035,30.829435,8.647637,0.613251,-1.241712,6.274974
0.050000,16.218030,3.038125,31.270835,8.827990,3.607059,59.876157,0.000000
0.050000,16.668030,3.038125,31.720835,9.000000,3.440192,-3.337337,0.000000
0.050000,17.118030,3.038125,32.170835,9.000000,-0.000000,-68.803850,0.000000
0.050000,17.568030,3.038125,32.620835,9.000000,-0.000000,-0.000000,0.000000
0.050000,18.018030,3.038125,33.070835,9.000000,0.000000,0.000000,0.000000
0.050000,18.468030,3.038125,33.520835,9.000000,-0.000000,-0.000000,0.000000
0.050000,18.918030,3.038125,33.970835,9.000000,0.000000,0.000000,0.000000
0.050000,19.368030,3.038125,34.420835,9.000000,0.000000,0.000000,0.000000
0.050000,19.818030,3.038125,34.870835,9.000000,0.000000,0.000000,0.000000
0.050000,20.267617,3.038125,35.320422,8.991745,-0.165092,-3.301833,0.000000
0.050000,20.713254,3.038125,35.766059,8.912736,-1.580183,-28.301833,0.000000
0.050000,21.149103,3.038125,36.201908,8.716982,-3.915092,-46.698167,0.000000
0.050000,21.572452,3.038125,36.625257,8.466982,-5.000000,-21.698167,0.000000
0.050000,21.983301,3.038125,37.036106,8.216982,-5.000000,0.000000,0.000000
0.050000,22.381650,3.038125,37.434455,7.966982,-5.000000,0.000000,0.000000
0.050000,22.767499,3.038125,37.820305,7.716982,-5.000000,-0.000000,0.000000
0.050000,23.140848,3.038125,38.193654,7.466982,-5.000000,0.000000,0.000000
0.050000,23.501632,3.038125,38.554437,7.215677,-5.026086,-0.521718,0.000012
0.050000,23.841101,3.039229,38.893908,6.789415,-8.525253,-69.983350,0.008563
0.050000,24.155903,3.044761,39.208758,6.297002,-9.848259,-26.460110,0.028786
0.050000,24.445605,3.057400,39.498736,5.799553,-9.948970,-2.014232,0.060920
0.050000,24.708858,3.079010,39.762875,5.282787,-10.335322,-7.727033,0.105893
0.050000,24.943517,3.110568,39.999647,4.735426,-10.947231,-12.238184,0.165176
0.050000,25.146944,3.151916,40.207233,4.151724,-11.674023,-14.535826,0.240517
0.050000,25.316748,3.201496,40.384128,3.537894,-12.276601,-12.051570,0.333368
0.050000,25.452148,3.256410,40.530239,2.922222,-12.313439,-0.736748,0.443821
0.050000,25.555625,3.313374,40.648359,2.362414,-11.196163,22.345517,0.569193
0.050000,25.633548,3.370648,40.745067,1.934156,-8.565170,52.619859,0.703154
0.050000,25.694296,3.429485,40.829637,1.691400,-4.855109,74.201218,0.836776
0.050000,25.744837,3.493202,40.910965,1.626561,-1.296785,71.166482,0.961489
0.050000,25.788808,3.564537,40.994763,1.675959,0.987959,45.694880,1.071792
0.050000,25.827185,3.643935,41.082949,1.763724,1.755288,15.346582,1.165837
0.050000,25.859900,3.729734,41.174774,1.836494,1.455407,-5.997635,1.244345
0.050000,25.886891,3.819223,41.268245,1.869414,0.658411,-15.939903,1.309233
0.050000,25.908424,3.909536,41.361090,1.856900,-0.250289,-18.174008,1.362688
0.050000,25.925050,3.998120,41.451221,1.802617,-1.085657,-16.707362,1.406720
0.050000,25.937473,4.082880,41.536886,1.713307,-1.786193,-14.010713,1.443016
0.050000,25.946435,4.162170,41.616681,1.595893,-2.348288,-11.241897,1.472927
0.050000,25.952644,4.234726,41.689502,1.456418,-2.789498,-8.824206,1.497516
0.050000,25.956743,4.299588,41.754493,1.299826,-3.131841,-6.846863,1.517606
0.050000,25.959284,4.356033,41.810996,1.130055,-3.395419,-5.271558,1.533833
0.050000,25.960732,4.403522,41.858507,0.950225,-3.596606,-4.023742,1.546681
0.050000,25.961463,4.441657,41.896648,0.762824,-3.748012,-3.028125,1.556514
0.050000,25.961768,4.470149,41.925142,0.569874,-3.859001,-2.219771,1.563599
0.050000,25.961860,4.488802,41.943795,0.373060,-3.936285,-1.545685,1.568123
0.050000,25.961874,4.497824,41.952818,0.180458,-3.852043,1.684837,1.570279
0.050000,25.961875,4.500000,41.954993,0.043511,-2.738931,22.262246,1.570796
0.050000,25.961875,4.500000,41.954993,0.000000,-0.870226,37.374103,1.570796
