dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,9.803385,16.960171,20.607497,1.420559,-4.453700,-1.010710,0.017570
0.050000,9.863171,16.961057,20.667289,1.195845,-4.494275,-0.811502,0.012073
0.050000,9.911645,16.961536,20.715765,0.969528,-4.526356,-0.641615,0.007718
0.050000,9.948743,16.961762,20.752864,0.741975,-4.551054,-0.493974,0.004443
0.050000,9.974418,16.961847,20.778540,0.513515,-4.569203,-0.362964,0.002206
0.050000,9.989731,16.961870,20.793852,0.306249,-4.145313,8.477794,0.000883
0.050000,9.997189,16.961875,20.801310,0.149161,-3.141770,20.070868,0.000241
0.050000,9.999656,16.961875,20.803777,0.049341,-1.996402,22.907351,0.000030
0.050000,10.000000,16.961875,20.804121,0.006883,-0.849156,22.944915,0.000000
0.050000,10.000000,16.961875,20.804121,0.000000,-0.137655,14.230026,0.000000
