0.001533, 0.061335, 50
0.006214, 0.093612, 50
0.016740, 0.210513, 50
0.035432, 0.373857, 50
0.063426, 0.559875, 50
0.100670, 0.744867, 50
0.147100, 0.928605, 50
0.202649, 1.110975, 50
0.267250, 1.292023, 50
0.340850, 1.472011, 50
0.423424, 1.651480, 50
0.514990, 1.831313, 50
0.615630, 2.012794, 50
0.725511, 2.197631, 50
0.844908, 2.387939, 50
0.974216, 2.586150, 50
1.113957, 2.794833, 50
1.264780, 3.016451, 50
1.427433, 3.253064, 50
1.602736, 3.506069, 50
1.791538, 3.776028, 50
1.994670, 4.062645, 50
2.212916, 4.364908, 50
2.446983, 4.681354, 50
2.697503, 5.010399, 50
2.965036, 5.350664, 50
3.250099, 5.701254, 50
3.551724, 6.032501, 50
3.867343, 6.312384, 50
4.193946, 6.532051, 50
4.526782, 6.656722, 50
4.861087, 6.686098, 50
5.193447, 6.647196, 50
5.520543, 6.541925, 50
5.840543, 6.400009, 50
6.152927, 6.247664, 50
6.457122, 6.083905, 50
6.752487, 5.907310, 50
7.038302, 5.716298, 50
7.313776, 5.509466, 50
7.578071, 5.285906, 50
7.830344, 5.045461, 50
8.069785, 4.788831, 50
8.295662, 4.517531, 50
8.507347, 4.233702, 50
8.704339, 3.939833, 50
8.886263, 3.638481, 50
9.052864, 3.332027, 50
9.203990, 3.022521, 50
9.339570, 2.711598, 50
9.459594, 2.400472, 50
9.564092, 2.089965, 50
9.653120, 1.780569, 50
9.726746, 1.472506, 50
9.785035, 1.165795, 50
9.828050, 0.860300, 50
9.856162, 0.562236, 50
9.871623, 0.309215, 50
9.878241, 0.132370, 50
9.879815, 0.031476, 50
9.879815, 0.000000, 50
